pcd_id,timebase,point_num,lidar_id,system_time_sec
2457,1765436197178360760,20064,192,1765436200.106475830
2458,1765436197478397625,20064,192,1765436201.089890957
2459,1765436197678508930,19968,192,1765436201.093579531
2460,1765436197879242191,19968,192,1765436201.095185041
2461,1765436198078408171,20064,192,1765436201.095843554
2462,1765436198179289852,19968,192,1765436201.096485138
2463,1765436198379394860,19968,192,1765436201.507321119
2464,1765436198479283661,19968,192,1765436201.511075497
2465,1765436198578407508,20064,192,1765436201.647413015
2466,1765436198779214249,19968,192,1765436201.809959650
2467,1765436198879255587,19968,192,1765436201.924655437
2468,1765436199078434455,20064,192,1765436202.155400991
2469,1765436199179331654,20064,192,1765436202.325493336
2470,1765436199378375949,20064,192,1765436202.479097605
2471,1765436199578403420,19968,192,1765436202.682889462
2472,1765436199678445942,20160,192,1765436202.804585934
2473,1765436199879356441,19872,192,1765436202.935605288
2474,1765436200078379495,20160,192,1765436203.144083977
2475,1765436200278424817,20064,192,1765436203.261704445
2476,1765436200478383584,19968,192,1765436203.472311735
2477,1765436200678514349,20064,192,1765436203.602792740
2478,1765436200779582194,19968,192,1765436203.801959515
2479,1765436200978459768,19968,192,1765436203.925391197
2480,1765436201179233230,19968,192,1765436204.043196678
2481,1765436201378402504,20064,192,1765436204.464009047
2482,1765436201578412140,20160,192,1765436204.468137026
2483,1765436201779296749,19968,192,1765436204.587608814
2484,1765436201878570111,19968,192,1765436204.799412489
2485,1765436202079250500,20064,192,1765436204.936192989
2486,1765436202278433273,20064,192,1765436205.144362211
2487,1765436202379312748,19968,192,1765436205.277585983
2488,1765436202578394578,20064,192,1765436205.479941130
2489,1765436202779221502,19968,192,1765436205.651405811
2490,1765436202878395661,20064,192,1765436205.870060444
2491,1765436203078684331,20064,192,1765436205.989804268
2492,1765436203179435826,19968,192,1765436206.196266651
2493,1765436203378484933,19968,192,1765436206.313526869
2494,1765436203478495250,19968,192,1765436206.440575600
2495,1765436203678570218,19968,192,1765436206.562584639
2496,1765436203878477890,20064,192,1765436206.686796904
2497,1765436203978579096,19968,192,1765436206.889148951
2498,1765436204178402195,20064,192,1765436207.502690077
2499,1765436204278578862,19968,192,1765436207.506227493
2500,1765436204479341618,19776,192,1765436208.366457939
2501,1765436204679242049,19968,192,1765436208.369933605
2502,1765436204878435858,19968,192,1765436208.371749878
2503,1765436205078545287,19968,192,1765436208.372415066
2504,1765436205178595233,20064,192,1765436208.373122215
2505,1765436205379220045,19968,192,1765436208.373780251
2506,1765436205579283123,19968,192,1765436208.673624992
2507,1765436205779298589,19968,192,1765436209.268710375
2508,1765436205878487433,19680,192,1765436209.272114277
2509,1765436206079225595,19968,192,1765436209.689607382
2510,1765436206279344560,19968,192,1765436209.693037033
2511,1765436206378503626,20064,192,1765436209.695471525
2512,1765436206478586571,19968,192,1765436209.893353701
2513,1765436206578466129,20064,192,1765436210.009773016
2514,1765436206778449781,20064,192,1765436210.433415413
2515,1765436206978588023,19968,192,1765436210.436823606
2516,1765436207179352759,19968,192,1765436210.652906418
2517,1765436207278535416,19968,192,1765436211.174064636
2518,1765436207578469698,20064,192,1765436211.177477837
2519,1765436207778569607,19968,192,1765436211.179808617
2520,1765436207878668107,19968,192,1765436211.297899961
2521,1765436208178448983,19968,192,1765436212.152724743
2522,1765436208278479557,19968,192,1765436212.156104565
2523,1765436208578446801,20064,192,1765436212.158151150
2524,1765436208779295387,20064,192,1765436212.158810377
2525,1765436208979296055,19968,192,1765436212.467228889
2526,1765436209079302204,19968,192,1765436212.637155771
2527,1765436209378509862,20064,192,1765436213.197935104
2528,1765436209579260633,19968,192,1765436213.201310158
2529,1765436209878480031,20160,192,1765436213.202723742
2530,1765436209979482911,19968,192,1765436213.344148874
2531,1765436210178456606,20064,192,1765436213.468223572
2532,1765436210278530847,20064,192,1765436213.896527290
2533,1765436210578507162,19968,192,1765436214.595759392
2534,1765436210678466515,20064,192,1765436214.599494934
2535,1765436210878491311,20064,192,1765436214.601628304
2536,1765436210979389673,19968,192,1765436214.602363348
2537,1765436211178440108,20064,192,1765436214.603098631
2538,1765436211478537773,20064,192,1765436214.899693727
2539,1765436211678598624,19968,192,1765436215.020466328
2540,1765436211879373079,19968,192,1765436215.218531132
2541,1765436211979345338,19968,192,1765436215.337604284
2542,1765436212379443465,19968,192,1765436215.547438145
2543,1765436212579294280,19968,192,1765436215.690133095
2544,1765436212678584342,19968,192,1765436215.948773146
2545,1765436212978587692,19968,192,1765436216.304176092
2546,1765436213078449971,20064,192,1765436216.308123589
2547,1765436213278534876,20064,192,1765436216.428941488
2548,1765436213379407681,19968,192,1765436216.549601078
2549,1765436213578532484,19968,192,1765436216.756393671
2550,1765436213778489001,19968,192,1765436216.958467484
2551,1765436213978588740,19968,192,1765436217.152594805
2552,1765436214078595516,19968,192,1765436217.838109016
2553,1765436214379305283,19968,192,1765436217.841837406
2554,1765436214479407633,19968,192,1765436217.843795300
2555,1765436214779526387,19968,192,1765436217.844516754
2556,1765436214979317461,19968,192,1765436218.499160767
2557,1765436215178639243,19968,192,1765436218.502701759
2558,1765436215279350790,19968,192,1765436218.503634214
2559,1765436215479229677,19968,192,1765436218.614413977
2560,1765436215578462683,20064,192,1765436218.925679207
2561,1765436215779298208,20064,192,1765436219.054013729
2562,1765436215978367363,20064,192,1765436219.279070139
2563,1765436216179328572,19968,192,1765436219.402600527
2564,1765436216379305957,19968,192,1765436219.601469278
2565,1765436216478538741,19968,192,1765436219.726719379
2566,1765436216678567588,19968,192,1765436219.850070238
2567,1765436216878534437,19968,192,1765436220.439600229
2568,1765436217079341906,19968,192,1765436220.443418264
2569,1765436217178530357,20064,192,1765436220.445276022
2570,1765436217378640759,19968,192,1765436220.562561989
2571,1765436217578434682,20064,192,1765436220.771546602
2572,1765436217679365282,19968,192,1765436220.921757460
2573,1765436218078540133,19968,192,1765436221.143327713
2574,1765436218178496668,20064,192,1765436221.270144939
2575,1765436218378528051,20064,192,1765436221.849705935
2576,1765436218579323019,19968,192,1765436221.853577375
2577,1765436218879395419,19968,192,1765436221.854999304
2578,1765436218978549795,19968,192,1765436222.285405874
2579,1765436219179404558,19968,192,1765436222.289028645
2580,1765436219278598786,19968,192,1765436222.416576862
2581,1765436219479324754,19968,192,1765436222.564848900
2582,1765436219678509942,20064,192,1765436222.786706686
2583,1765436219779374004,19968,192,1765436223.388717651
2584,1765436219978559136,20064,192,1765436223.392266750
2585,1765436220078606040,19968,192,1765436223.816583395
2586,1765436220278759310,19968,192,1765436224.196572781
2587,1765436220478508195,20064,192,1765436224.200227022
2588,1765436220678618261,19968,192,1765436224.202183485
2589,1765436220879299470,19968,192,1765436224.202852964
2590,1765436221079404777,19968,192,1765436225.453963041
2591,1765436221179448088,19968,192,1765436225.549532652
2592,1765436221378513535,20064,192,1765436225.553481817
2593,1765436221578786692,19968,192,1765436225.555462122
2594,1765436221678568801,20064,192,1765436225.556090355
2595,1765436221979431671,20064,192,1765436225.556750536
2596,1765436222079495296,19968,192,1765436225.854025364
2597,1765436222378523313,20064,192,1765436225.975154877
2598,1765436222478636104,20064,192,1765436226.564585686
2599,1765436222679446403,19872,192,1765436227.262684822
2600,1765436222878707902,19968,192,1765436227.266325951
2601,1765436223078511063,20064,192,1765436227.268581867
2602,1765436223178553929,19968,192,1765436227.269207001
2603,1765436223479297983,19968,192,1765436227.269908190
2604,1765436223678606518,19968,192,1765436227.501073599
2605,1765436223978548210,20064,192,1765436227.635437012
2606,1765436224078674074,19968,192,1765436227.846345663
2607,1765436224379385220,19968,192,1765436228.399643898
2608,1765436224578500053,20064,192,1765436228.403062582
2609,1765436224778581840,20064,192,1765436228.405526638
2610,1765436224978518831,19968,192,1765436228.600722313
2611,1765436225179394609,19968,192,1765436228.725680113
2612,1765436225278506965,20064,192,1765436228.866258144
2613,1765436225778573792,20064,192,1765436229.089389563
2614,1765436225879460722,19968,192,1765436229.317056179
2615,1765436226079359269,19968,192,1765436229.704915762
2616,1765436226279418998,19968,192,1765436229.709137678
2617,1765436226579341076,19776,192,1765436230.064291000
2618,1765436226779359158,19968,192,1765436230.068657875
2619,1765436227078545854,19968,192,1765436230.629216194
2620,1765436227178573996,19968,192,1765436230.633466959
2621,1765436227378593152,20064,192,1765436230.634354830
2622,1765436227578691028,19968,192,1765436230.761596918
2623,1765436227779399658,19968,192,1765436231.578085423
2624,1765436227879486448,19968,192,1765436231.670531750
2625,1765436228079378142,19968,192,1765436232.492426157
2626,1765436228178635143,19968,192,1765436232.496685743
2627,1765436228479343600,19968,192,1765436232.498044968
2628,1765436228678548540,20064,192,1765436232.498913288
2629,1765436228779406378,19968,192,1765436232.499774933
2630,1765436228979359237,19968,192,1765436232.500649691
2631,1765436229178610343,19968,192,1765436232.713335991
2632,1765436229379347768,20064,192,1765436232.926173210
2633,1765436229578592948,20064,192,1765436233.125990391
2634,1765436229778470140,19968,192,1765436233.321560860
2635,1765436229878537356,20064,192,1765436233.455542564
2636,1765436230078910691,19968,192,1765436233.662347794
2637,1765436230279406877,20064,192,1765436233.779330969
2638,1765436230478586242,20064,192,1765436233.991044283
2639,1765436230678565711,20064,192,1765436234.107501268
2640,1765436230878664289,19968,192,1765436234.281759977
2641,1765436231078580536,20064,192,1765436234.717977047
2642,1765436231278550004,19968,192,1765436234.721872807
2643,1765436231378614737,19968,192,1765436234.862123728
2644,1765436231679389505,19968,192,1765436235.514260054
2645,1765436231878568426,20064,192,1765436235.517809153
2646,1765436232279444259,19968,192,1765436235.518672228
2647,1765436232378673852,19584,192,1765436235.519556046
2648,1765436232678684719,19968,192,1765436235.757503510
2649,1765436232879484419,19872,192,1765436235.884084940
2650,1765436233078629876,20064,192,1765436236.089710951
2651,1765436233278657712,19968,192,1765436236.273255587
2652,1765436233378719000,19968,192,1765436236.394119024
2653,1765436233578639004,20064,192,1765436236.622107744
2654,1765436233678626478,19968,192,1765436236.747782469
2655,1765436233878676463,19872,192,1765436236.882605076
2656,1765436234078673929,20064,192,1765436237.006411552
2657,1765436234179461432,19968,192,1765436237.569294453
2658,1765436234479495260,19968,192,1765436237.573679924
2659,1765436234579462937,19968,192,1765436237.575719833
2660,1765436234779363645,19968,192,1765436237.766726255
2661,1765436234978467508,20064,192,1765436237.923865318
2662,1765436235078589036,19968,192,1765436238.123518467
2663,1765436235279415215,19968,192,1765436239.027575493
2664,1765436235378569438,20064,192,1765436239.030934811
2665,1765436235679480459,19968,192,1765436239.202386141
2666,1765436235779478655,19968,192,1765436239.292714357
2667,1765436235979436176,19968,192,1765436239.635278702
2668,1765436236179592102,19968,192,1765436239.638695002
2669,1765436236278640547,20064,192,1765436239.640259027
2670,1765436236578583967,20064,192,1765436240.260328293
2671,1765436236679464264,19968,192,1765436240.337925911
2672,1765436236778646634,19968,192,1765436240.563627481
2673,1765436236978593618,19968,192,1765436240.566842079
2674,1765436237078568424,20064,192,1765436240.690579891
2675,1765436237278597128,20064,192,1765436240.823684931
2676,1765436237379456352,19968,192,1765436241.039653063
2677,1765436237679425177,19968,192,1765436241.181168079
2678,1765436237878613834,20064,192,1765436241.412998199
2679,1765436238078681927,19968,192,1765436241.536566496
2680,1765436238178580456,20064,192,1765436241.747797251
2681,1765436238478648483,20064,192,1765436241.966624975
2682,1765436238579441577,19968,192,1765436242.083213329
2683,1765436238778603123,20064,192,1765436242.234847784
2684,1765436238879588622,19968,192,1765436242.444424391
2685,1765436239378742047,19968,192,1765436242.873684406
2686,1765436239478624612,20064,192,1765436242.877527714
2687,1765436239779387372,19968,192,1765436243.376500368
2688,1765436239978633046,19968,192,1765436243.380529404
2689,1765436240078570444,20064,192,1765436243.382809877
2690,1765436240379405758,19968,192,1765436243.956818342
2691,1765436240578606876,19968,192,1765436243.960180998
2692,1765436240778711041,19968,192,1765436244.407164097
2693,1765436240978801798,19968,192,1765436244.410544634
2694,1765436241078682789,19968,192,1765436244.412994146
2695,1765436241378646259,20064,192,1765436244.564457178
2696,1765436241479642887,19872,192,1765436245.196661711
2697,1765436241678666099,19968,192,1765436245.200004578
2698,1765436241879407182,19968,192,1765436245.202445984
2699,1765436241978701439,19968,192,1765436245.407052994
2700,1765436242179441392,19296,192,1765436245.516733408
2701,1765436242378462510,19968,192,1765436245.659448385
2702,1765436242578719672,19968,192,1765436246.230169058
2703,1765436242678659551,19968,192,1765436246.233900547
2704,1765436242979922729,19872,192,1765436246.235730410
2705,1765436243078660509,20064,192,1765436246.450492144
2706,1765436243178738719,19968,192,1765436247.228306532
2707,1765436243478683225,19968,192,1765436247.232133627
2708,1765436243678750814,19968,192,1765436247.234898090
2709,1765436243778618119,19968,192,1765436247.235503674
2710,1765436244078657141,19968,192,1765436247.889350653
2711,1765436244278409122,20064,192,1765436247.893468142
2712,1765436244478799966,19968,192,1765436247.895180941
2713,1765436244678564483,20064,192,1765436248.570975780
2714,1765436244879456489,19968,192,1765436248.574367523
2715,1765436245078632197,20064,192,1765436248.575867176
2716,1765436245278699525,19872,192,1765436248.694518328
2717,1765436245479436458,19968,192,1765436248.811451674
2718,1765436245578634492,20064,192,1765436249.039718390
2719,1765436245679475213,19968,192,1765436249.996085644
2720,1765436245979417160,20064,192,1765436249.999611855
2721,1765436246079621035,19968,192,1765436250.001411676
2722,1765436246378703546,19776,192,1765436250.002049685
2723,1765436246478109615,20256,192,1765436250.002787828
2724,1765436246779502806,19968,192,1765436250.306269884
2725,1765436246978686217,20064,192,1765436250.454922199
2726,1765436247079544067,19968,192,1765436250.571102619
2727,1765436247478647027,19968,192,1765436250.777434826
2728,1765436247578611367,20064,192,1765436250.932805300
2729,1765436247678684540,19968,192,1765436251.265781164
2730,1765436247978705337,19968,192,1765436251.269562483
2731,1765436248278660726,19968,192,1765436251.395845652
2732,1765436248378958470,20064,192,1765436251.529004812
2733,1765436248577827401,20160,192,1765436251.730755806
2734,1765436248778427907,20064,192,1765436251.927608013
2735,1765436248980458195,20352,192,1765436252.069701195
2736,1765436249078643331,20064,192,1765436252.197916985
2737,1765436249378520571,20064,192,1765436252.761718273
2738,1765436249479606807,19968,192,1765436252.765759468
2739,1765436249778635001,19968,192,1765436252.767214060
2740,1765436249878717802,20064,192,1765436252.976851940
2741,1765436250278959859,20064,192,1765436253.092924356
2742,1765436250378730163,19968,192,1765436253.677900553
2743,1765436250478857760,20064,192,1765436253.681730747
2744,1765436250678663292,19968,192,1765436253.683773518
2745,1765436250879502664,19968,192,1765436253.893631220
2746,1765436250978694160,19968,192,1765436254.010808229
2747,1765436251078752886,20064,192,1765436254.230238199
2748,1765436251278678342,19968,192,1765436254.437724590
2749,1765436251478646630,20064,192,1765436254.550403118
2750,1765436251678560975,19968,192,1765436255.927739382
2751,1765436251878655244,19968,192,1765436255.931650400
2752,1765436251978607138,19872,192,1765436255.933722734
2753,1765436252178703869,19968,192,1765436255.934527636
2754,1765436252278716578,19968,192,1765436255.935280323
2755,1765436252479600449,19968,192,1765436255.935913324
2756,1765436252578686518,19968,192,1765436256.060951233
2757,1765436252878711274,19968,192,1765436256.185130358
2758,1765436252978671927,19968,192,1765436256.329810619
2759,1765436253278654478,20064,192,1765436256.563315630
2760,1765436253378778111,19968,192,1765436256.751926899
2761,1765436253478782208,19968,192,1765436256.881197453
2762,1765436253778806351,19968,192,1765436257.454343796
2763,1765436253979489557,19872,192,1765436257.458087921
2764,1765436254178590223,19968,192,1765436257.461710453
2765,1765436254379461093,19968,192,1765436257.592623472
2766,1765436254478573495,19968,192,1765436258.330670834
2767,1765436254678783612,19968,192,1765436258.334089041
2768,1765436254878744732,19968,192,1765436258.335075140
2769,1765436255079491973,19968,192,1765436258.335736275
2770,1765436255279683461,19968,192,1765436258.562048912
2771,1765436255379583799,19968,192,1765436258.702677488
2772,1765436255878733531,19968,192,1765436258.840580702
2773,1765436255978671128,20064,192,1765436259.050185680
2774,1765436256079635715,19968,192,1765436259.176161766
2775,1765436256279531704,19968,192,1765436259.401033640
2776,1765436256478564832,20064,192,1765436259.753583908
2777,1765436256678534821,20064,192,1765436259.757345676
2778,1765436256778708694,19968,192,1765436260.410992384
2779,1765436256979489823,19968,192,1765436260.414517164
2780,1765436257178563431,20064,192,1765436260.416692734
2781,1765436257278705396,19968,192,1765436260.417347670
2782,1765436257478540756,20064,192,1765436260.709397554
2783,1765436257678709020,20064,192,1765436260.846021652
2784,1765436257878717545,19968,192,1765436260.966820240
2785,1765436258078810458,19872,192,1765436261.178468943
2786,1765436258178555297,20064,192,1765436261.304150343
2787,1765436258478232957,23424,192,1765436261.540292025
2788,1765436258578642234,19968,192,1765436261.677052736
2789,1765436258778730498,19968,192,1765436261.942613602
2790,1765436258978829577,19872,192,1765436262.573041439
2791,1765436259078688415,20064,192,1765436262.576531887
2792,1765436259278631754,20064,192,1765436262.579621553
2793,1765436259478758054,19968,192,1765436262.580338001
2794,1765436259578615799,20064,192,1765436262.797727585
2795,1765436259878464290,20064,192,1765436263.042395115
2796,1765436259978795956,19968,192,1765436263.222441196
2797,1765436260178521278,20064,192,1765436263.363520622
2798,1765436260378703633,20064,192,1765436263.566539288
2799,1765436260678766862,19968,192,1765436263.700632095
2800,1765436260778718087,20064,192,1765436263.928176880
2801,1765436260878763792,20064,192,1765436264.141673565
2802,1765436261079526474,19968,192,1765436264.283793211
2803,1765436261278688746,20064,192,1765436264.404955387
2804,1765436261478680084,19968,192,1765436264.637267828
2805,1765436261578808159,20064,192,1765436264.768944740
2806,1765436261878736017,19968,192,1765436264.973159313
2807,1765436261978719445,20064,192,1765436265.106986046
2808,1765436262178633042,20064,192,1765436265.250380993
2809,1765436262278830801,19968,192,1765436265.388200521
2810,1765436262478643492,19968,192,1765436265.603602648
2811,1765436262678234518,20064,192,1765436265.744218826
2812,1765436262978516280,20064,192,1765436265.976235867
2813,1765436263178591819,20064,192,1765436266.114176273
2814,1765436263279562477,19968,192,1765436266.340501547
2815,1765436263478688767,19968,192,1765436266.464668751
2816,1765436263578706564,20064,192,1765436266.692179203
2817,1765436263878851215,19968,192,1765436267.170042515
2818,1765436264078884736,19968,192,1765436267.174141884
2819,1765436264178783534,19968,192,1765436267.176321268
2820,1765436264378733056,20064,192,1765436267.412294388
2821,1765436264578298951,20064,192,1765436267.538669586
2822,1765436264679544069,19968,192,1765436267.747399330
2823,1765436264878578396,19968,192,1765436267.868821859
2824,1765436264978817747,20064,192,1765436268.084457397
2825,1765436265178572325,20064,192,1765436268.232414484
2826,1765436265278770583,19968,192,1765436268.763931990
2827,1765436265578762993,19968,192,1765436268.767853975
2828,1765436265678726124,20064,192,1765436268.770042658
2829,1765436265878659033,20064,192,1765436268.981520891
2830,1765436266078743719,20064,192,1765436269.105310917
2831,1765436266278778831,19968,192,1765436269.343183041
2832,1765436266378723906,20064,192,1765436269.466615915
2833,1765436266578633130,20064,192,1765436269.590216160
2834,1765436266778695241,20064,192,1765436269.801902056
2835,1765436266879628825,19968,192,1765436270.537725210
2836,1765436266978753353,19968,192,1765436270.541184425
2837,1765436267378575115,20064,192,1765436270.542449951
2838,1765436267478761687,19968,192,1765436271.812136173
2839,1765436267678905112,19968,192,1765436271.815852880
2840,1765436267778799224,19968,192,1765436271.818292141
2841,1765436267978907113,19968,192,1765436271.819040775
2842,1765436268178605319,20064,192,1765436271.819689274
2843,1765436268378766169,19968,192,1765436271.820326805
2844,1765436268478721670,19968,192,1765436272.070034742
2845,1765436268578933908,20064,192,1765436272.262544632
2846,1765436268878869927,19872,192,1765436272.418974638
2847,1765436269078102453,20064,192,1765436272.675386667
2848,1765436269278853666,19872,192,1765436273.554031372
2849,1765436269378239857,20064,192,1765436273.557736397
2850,1765436269478678482,20064,192,1765436273.560345411
2851,1765436269779615879,19968,192,1765436273.561055660
2852,1765436269878860330,19968,192,1765436273.561756134
2853,1765436270078538925,20064,192,1765436273.957835674
2854,1765436270278670126,19968,192,1765436274.524711609
2855,1765436270478785272,19968,192,1765436274.528186083
2856,1765436270578765679,20064,192,1765436274.529682159
2857,1765436270878645844,19968,192,1765436274.729671717
2858,1765436271078807934,19968,192,1765436274.881230593
2859,1765436271578502635,19968,192,1765436275.008941889
2860,1765436271678878852,20064,192,1765436275.225653172
2861,1765436271978659315,19968,192,1765436275.393612862
2862,1765436272178783033,20064,192,1765436275.514764547
2863,1765436272378594366,20064,192,1765436275.730535030
2864,1765436272578784731,19968,192,1765436275.848817348
2865,1765436272678761693,19776,192,1765436276.765341759
2866,1765436272978681912,19968,192,1765436276.768882036
2867,1765436273078758262,20064,192,1765436276.770888567
2868,1765436273378514685,20064,192,1765436276.771524429
2869,1765436273478777736,19968,192,1765436276.772196054
2870,1765436273878889729,19968,192,1765436277.113327026
2871,1765436273978854505,19968,192,1765436277.386571884
2872,1765436274279563677,19872,192,1765436277.506319046
2873,1765436274378777202,19968,192,1765436278.461952448
2874,1765436274678702123,19968,192,1765436278.465365171
2875,1765436274778631066,20064,192,1765436278.466585398
2876,1765436274978771005,19968,192,1765436278.467268467
2877,1765436275178848981,19872,192,1765436278.467904568
2878,1765436275278784017,20064,192,1765436278.780530930
2879,1765436275478809253,19968,192,1765436278.888236523
2880,1765436275678801082,19968,192,1765436279.016993523
2881,1765436275778782413,20064,192,1765436279.139631510
2882,1765436275878867854,19968,192,1765436279.716480494
2883,1765436276178758441,19968,192,1765436280.049675465
2884,1765436276278799253,20064,192,1765436280.053559542
2885,1765436276578874985,19968,192,1765436280.475155830
2886,1765436276678805576,19968,192,1765436280.478769779
2887,1765436277078831732,19968,192,1765436280.481467247
2888,1765436277278625302,20064,192,1765436280.482122421
2889,1765436277478686203,20064,192,1765436280.776018143
2890,1765436277578848588,19968,192,1765436281.230446815
2891,1765436277778658510,20064,192,1765436281.233864784
2892,1765436277978781521,19968,192,1765436281.353940725
2893,1765436278278778827,19968,192,1765436282.291668892
2894,1765436278378711861,20064,192,1765436282.295375347
2895,1765436278678654408,20064,192,1765436282.296544075
2896,1765436278778946032,19872,192,1765436282.297304869
2897,1765436278978778083,20064,192,1765436282.298032522
2898,1765436279078842430,19872,192,1765436282.493076324
2899,1765436279178710780,20064,192,1765436282.625809669
2900,1765436279478867102,19968,192,1765436282.767842054
2901,1765436279578753951,20064,192,1765436283.029013395
2902,1765436279778824018,19968,192,1765436283.204961777
2903,1765436279878790607,19968,192,1765436283.439975977
2904,1765436280178647135,20064,192,1765436283.582251310
2905,1765436280278874018,19968,192,1765436283.706814289
2906,1765436280678785911,19968,192,1765436283.909742832
2907,1765436280978223776,20544,192,1765436284.122202158
2908,1765436281078915728,19968,192,1765436284.250398636
2909,1765436281278808387,19968,192,1765436284.688563108
2910,1765436281478532215,20064,192,1765436284.692102432
2911,1765436281678943240,19872,192,1765436284.819156408
2912,1765436281878749512,19968,192,1765436284.967930079
2913,1765436281978796970,19968,192,1765436285.101430416
2914,1765436282178241893,20064,192,1765436285.305857182
2915,1765436282378881285,19872,192,1765436285.467652082
2916,1765436282578706593,19968,192,1765436285.594253302
2917,1765436282678709793,20064,192,1765436285.818567276
2918,1765436282978717168,20064,192,1765436285.941192627
2919,1765436283078892143,19968,192,1765436286.067833185
2920,1765436283378949536,19968,192,1765436286.280487537
2921,1765436283478812755,19968,192,1765436286.406153679
2922,1765436283578601808,20064,192,1765436286.604870081
2923,1765436283878892717,19968,192,1765436287.093241930
2924,1765436284078833357,20064,192,1765436287.096873999
2925,1765436284178773686,19872,192,1765436287.764178991
2926,1765436284378287699,20064,192,1765436287.767778158
2927,1765436284478850133,19584,192,1765436287.770086050
2928,1765436284778680898,20064,192,1765436288.054459095
2929,1765436284879812122,19968,192,1765436288.057957411
2930,1765436285078641290,19968,192,1765436288.189620256
2931,1765436285278667798,20064,192,1765436288.320798635
2932,1765436285378854865,19968,192,1765436288.534340143
2933,1765436285478747065,20064,192,1765436288.749292612
2934,1765436285778731253,19968,192,1765436288.885543823
2935,1765436285878745062,20064,192,1765436289.558262587
2936,1765436285978792631,19968,192,1765436289.561905146
2937,1765436286178716380,20064,192,1765436289.564751625
2938,1765436286278788559,19968,192,1765436289.565545321
2939,1765436286578790246,20064,192,1765436289.774044514
2940,1765436286678970368,19968,192,1765436289.896232367
2941,1765436286778914807,19872,192,1765436290.131975889
2942,1765436286978852315,19968,192,1765436290.244896412
2943,1765436287278917594,19968,192,1765436290.463281393
2944,1765436287378857033,20064,192,1765436290.594537497
2945,1765436287578822225,19584,192,1765436290.803918839
2946,1765436287677060182,20448,192,1765436290.925811052
2947,1765436288078662327,20064,192,1765436291.124322653
2948,1765436288278804739,20064,192,1765436291.270928383
2949,1765436288478854004,19968,192,1765436291.392602682
2950,1765436288678957750,19872,192,1765436291.861780643
2951,1765436288778260659,20064,192,1765436292.607636929
2952,1765436288978779771,20064,192,1765436292.611319780
2953,1765436289178843424,20064,192,1765436292.613034248
2954,1765436289279681539,19872,192,1765436292.613670588
2955,1765436289378801393,20064,192,1765436292.614353180
2956,1765436289678271861,20064,192,1765436292.614984751
2957,1765436289778713609,19968,192,1765436292.999433756
2958,1765436290078761367,20064,192,1765436293.120101929
2959,1765436290179015895,19968,192,1765436293.699471474
2960,1765436290378223593,20064,192,1765436293.703240156
2961,1765436290478850617,20064,192,1765436293.705469608
2962,1765436290678140759,19008,192,1765436293.909285307
2963,1765436290878826424,19968,192,1765436294.043900013
2964,1765436291078970631,19872,192,1765436294.298238993
2965,1765436291178192854,20064,192,1765436294.436351061
2966,1765436291278844637,20064,192,1765436294.658056498
2967,1765436291478943973,19968,192,1765436295.296697378
2968,1765436291578813634,19968,192,1765436295.300233841
2969,1765436291679450084,20064,192,1765436295.303492308
2970,1765436291878765132,19968,192,1765436295.420075417
2971,1765436292078913209,19872,192,1765436296.129961967
2972,1765436292378805522,19968,192,1765436296.133721828
2973,1765436292478827440,19968,192,1765436296.135986090
2974,1765436292878686894,20064,192,1765436296.136727095
2975,1765436293078895562,19968,192,1765436296.435462236
2976,1765436293278747234,20064,192,1765436296.706861734
2977,1765436293378877003,19968,192,1765436296.826903820
2978,1765436293578896228,20064,192,1765436296.946034670
2979,1765436293778841898,19872,192,1765436297.064304113
2980,1765436293978886031,19872,192,1765436297.901042700
2981,1765436294178920256,19968,192,1765436297.904503345
2982,1765436294378398338,20160,192,1765436297.908195019
2983,1765436294578661634,20064,192,1765436297.909532785
2984,1765436294678848958,19968,192,1765436298.641642332
2985,1765436294978837601,19968,192,1765436298.645529747
2986,1765436295178787548,19968,192,1765436298.648562670
2987,1765436295378219297,20064,192,1765436298.649204969
2988,1765436295578806182,19968,192,1765436298.843111992
2989,1765436295678782137,20064,192,1765436298.967561483
2990,1765436295878769954,19968,192,1765436299.536345959
2991,1765436295978863815,20064,192,1765436299.539800406
2992,1765436296378678913,20064,192,1765436299.542727709
2993,1765436296678247596,20064,192,1765436299.543373585
2994,1765436296778802008,19968,192,1765436300.182201147
2995,1765436296878832925,20064,192,1765436300.185554266
2996,1765436296978795472,19968,192,1765436300.187956572
2997,1765436297078757056,20064,192,1765436300.299239159
2998,1765436297278800242,19968,192,1765436300.424674034
2999,1765436297478901057,19968,192,1765436300.639466286
3000,1765436297678657246,19968,192,1765436300.766641855
3001,1765436297878991595,19968,192,1765436300.895165920
3002,1765436298078786561,19872,192,1765436301.574699163
3003,1765436298378829367,19968,192,1765436301.578264713
3004,1765436298478802469,19968,192,1765436302.063242674
3005,1765436298778807090,19968,192,1765436302.258421421
3006,1765436298878853155,19968,192,1765436302.262037754
3007,1765436298978783572,20064,192,1765436302.264526129
3008,1765436299178705703,19968,192,1765436302.265153646
3009,1765436299278729249,20064,192,1765436302.390202045
3010,1765436299378848720,19968,192,1765436302.566447735
3011,1765436299678792359,20064,192,1765436302.688826561
3012,1765436299878250346,20064,192,1765436303.584238052
3013,1765436300078757044,19968,192,1765436303.588485956
3014,1765436300278918190,19968,192,1765436303.589249611
